Season,ID,value_ave_GB,value_JHIM.mx,value_FTCT.mx,value_FZVmx,value_EccDur.mn,value_TTPP.mx,value_tm_CV_SMF1,value_mu.vel_CV_SMF1,value_logAdj_pl.up,value_logAdj_pl.fwd,value_logAdj_pl.side,value_HRmu_perc,value_pl.up_CV_SMR1,value_pl.fwd_CV_SMR1,value_pl.side_CV_SMR1,Zscr_BT_ave_GB,Zscr_BT_JHIM.mx,Zscr_BT_FTCT.mx,Zscr_BT_FZVmx,Zscr_BT_EccDur.mn,Zscr_BT_TTPP.mx,Zscr_BT_tm_CV_SMF1,Zscr_BT_mu.vel_CV_SMF1,Zscr_BT_logAdj_pl.up,Zscr_BT_logAdj_pl.fwd,Zscr_BT_logAdj_pl.side,Zscr_BT_HRmu_perc,Zscr_BT_pl.up_CV_SMR1,Zscr_BT_pl.fwd_CV_SMR1,Zscr_BT_pl.side_CV_SMR1,Zscr_WI_TD_acu7,Zscr_WI_HIR_17_acu7,Zscr_WI_VHSR_25_acu7
2023,41,383,,,,,,,,,,,,,,,-1.14,,,,,,,,,,,,,,,0.16,-0.04,1.31
2023,42,567.5,,,,,,,,,,,,,,,1.01,,,,,,,,,,,,,,,0.4,0.69,0.28
2023,17,435,,,,,,,,,,,,,,,-0.54,,,,,,,,,,,,,,,-1,-0.73,-0.59
2023,30,382,,,,,,,,,,,,,,,-1.15,,,,,,,,,,,,,,,-0.54,0.06,-0.07
2023,3,463,,,,,,,,,,,,,,,-0.21,,,,,,,,,,,,,,,-0.7,-0.18,-0.68
2023,4,604,,,,,,,,,,,,,,,1.43,,,,,,,,,,,,,,,-0.86,-0.23,-0.13
2023,43,566.5,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,-1.23,-0.82,-0.48
2023,39,467.5,,,,,,,,,,,,,,,-0.16,,,,,,,,,,,,,,,-0.41,-0.37,-0.08
2023,20,564,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,,,-0.32,0.01,0.24
2023,40,236,,,,,,,,,,,,,,,-2.85,,,,,,,,,,,,,,,-0.2,-0.36,0.24
2023,28,417,,,,,,,,,,,,,,,-0.75,,,,,,,,,,,,,,,-0.8,-0.35,-0.85
2023,42,586.5,,,,,,,,,,,,,,,1.23,,,,,,,,,,,,,,,0.06,-0.27,0.06
2023,31,480.5,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,-0.47,0,-0.34
2023,33,383,,,,,,,,,,,,,,,-1.14,,,,,,,,,,,,,,,-0.2,-0.27,0.03
2023,23,609.5,,,,,,,,,,,,,,,1.49,,,,,,,,,,,,,,,-0.12,0.54,0.43
2023,18,488,,,,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,0,0,-0.28
2023,32,450,,,,,,,,,,,,,,,-0.36,,,,,,,,,,,,,,,-0.58,0.18,0.33
2023,15,543.5,,,,,,,,,,,,,,,0.73,,,,,,,,,,,,,,,-0.94,-0.81,-1.26
2023,1,406.5,,,,,,,,,,,,,,,-0.87,,,,,,,,,,,,,,,-0.41,-0.35,-0.4
2023,5,514,,,,,,,,,,,,,,,0.38,,,,,,,,,,,,,,,-0.76,-0.61,-0.58
2023,11,392,,,,,,,,,,,,,,,-1.04,,,,,,,,,,,,,,,-0.63,-0.08,-0.49
2023,16,519.5,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,-0.47,-0.14,-0.89
2023,37,445.5,,,,,,,,,,,,,,,-0.41,,,,,,,,,,,,,,,-0.7,-0.45,-0.62
2023,26,363,,,,,,,,,,,,,,,-1.37,,,,,,,,,,,,,,,-0.51,-0.3,-0.49
2023,8,530.5,,,,,,,,,,,,,,,0.58,,,,,,,,,,,,,,,-0.37,0.06,-0.26
2023,10,478.5,,,,,,,,,,,,,,,-0.03,,,,,,,,,,,,,,,-0.99,-0.37,-0.86
2023,6,604,,,,,,,,,,,,,,,1.43,,,,,,,,,,,,,,,-0.3,0.35,0.27
2023,27,531.5,,,,,,,,,,,,,,,0.59,,,,,,,,,,,,,,,-1.54,-0.64,-0.94
2023,14,511.5,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,-1,-0.53,-1.48
2023,41,408,,,,,,,,,,,,,,,-0.85,,,,,,,,,,,,,,,-0.43,-0.21,1.31
2023,25,333.5,,,,,,,,,,,,,,,-1.72,,,,,,,,,,,,,,,-0.41,-0.26,-0.6
2023,22,463.5,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,-0.53,0.1,0.33
2023,19,288.5,,,,,,,,,,,,,,,-2.24,,,,,,,,,,,,,,,-0.8,-0.64,-0.64
2023,13,443.5,,,,,,,,,,,,,,,-0.44,,,,,,,,,,,,,,,-0.36,-0.43,-0.52
2023,7,581.5,,,,,,,,,,,,,,,1.17,,,,,,,,,,,,,,,-0.33,-0.11,-0.53
2023,34,673,,,,,,,,,,,,,,,2.23,,,,,,,,,,,,,,,-0.24,-0.55,0.19
2023,29,398,,,,,,,,,,,,,,,-0.97,,,,,,,,,,,,,,,-0.38,-0.07,0.23
2023,17,511.5,,,,,,,,,,,,,,,0.35,,,,,,,,,,,,,,,-0.58,0.07,-0.02
2023,12,426.5,,,,,,,,,,,,,,,-0.64,,,,,,,,,,,,,,,-0.25,-0.08,0.02
2023,9,527.5,,,,,,,,,,,,,,,0.54,,,,,,,,,,,,,,,-0.97,-0.44,-1.1
2023,24,462,,,,,,,,,,,,,,,-0.22,,,,,,,,,,,,,,,-0.43,-0.14,-0.15
2023,21,621,,,,,,,,,,,,,,,1.63,,,,,,,,,,,,,,,-0.3,0.19,-0.15
2023,2,480.5,,,,,,,,,,,,,,,-0.01,,,,,,,,,,,,,,,-0.77,-0.28,-0.65
2023,35,449,,,,,,,,,,,,,,,-0.37,,,,,,,,,,,,,,,-0.85,-0.33,-0.12
2023,20,574,,1.13,3126,348,0.52,3.72,28.55,0.721,0.132,,76.4,18.57,7.07,6.81,1.08,,1.22,1.47,-0.92,-0.91,-0.25,1.57,-1.31,-1.31,,-0.07,-0.88,-1.33,-1.48,1.2,0.89,1.48
2023,43,579.5,25.8,0.75,1920,426,0.71,5.18,22.34,0.739,0.369,0.172,87.2,21.23,10.74,9.35,1.15,-2.65,-1.11,-1.2,0.29,0.74,1.06,-0.96,-1.22,-0.05,-1.17,2.32,0.04,0.9,-0.16,0.28,0.18,0.84
2023,30,416,38.1,1.03,2495,366,0.51,3.27,26.58,0.921,0.141,0.144,74,19.8,6.38,6.07,-0.76,0.42,0.61,0.07,-0.64,-1,-0.65,0.76,-0.32,-1.26,-1.31,-0.6,-0.46,-1.75,-1.87,1.03,0.79,0.57
2023,3,454,33.5,0.91,2387,380,0.55,3.98,24.71,1.374,0.562,0.775,74.1,18.97,10.03,9.23,-0.32,-0.73,-0.13,-0.16,-0.43,-0.65,-0.02,0,1.91,0.98,1.84,-0.58,-0.74,0.47,-0.22,0.97,0.67,0.28
2023,4,498,33.7,0.92,2221,386,0.57,3.99,25.27,0.951,0.445,0.399,74.6,16.8,8.08,7.33,0.2,-0.68,-0.07,-0.53,-0.33,-0.48,-0.01,0.23,-0.18,0.36,-0.04,-0.47,-1.49,-0.72,-1.21,0.96,0.55,1.58
2023,39,470.5,35.2,0.98,2695,356,0.67,4.03,25.09,0.851,0.269,0.464,79.2,21.66,8.99,9.58,-0.12,-0.31,0.3,0.52,-0.8,0.39,0.03,0.16,-0.67,-0.58,0.29,0.55,0.18,-0.16,-0.04,1.04,0.56,1.39
2023,5,542,35.7,1.02,2425,354,0.57,2.77,26.57,0.897,0.32,0.428,73.7,23.87,6.91,8.97,0.71,-0.18,0.55,-0.08,-0.83,-0.48,-1.1,0.76,-0.44,-0.31,0.11,-0.67,0.95,-1.43,-0.35,1.01,0.2,0.69
2023,15,587,37.8,0.64,2560,542,0.92,3.35,25.21,1.595,0.701,0.847,80.9,17.38,7.63,7.53,1.23,0.34,-1.79,0.22,2.1,2.57,-0.58,0.21,3,1.72,2.2,0.93,-1.29,-0.99,-1.11,0.11,-0.39,-0.95
2023,29,438,,,,,,,,,,,,,,,-0.5,,,,,,,,,,,,,,,1.02,1.35,1.56
2023,26,375.5,,,,,,,,,,,,,,,-1.23,,,,,,,,,,,,,,,-0.12,0.37,-0.49
2023,41,408.5,28,0.7,1760,478,0.72,3.21,23.88,1.056,0.359,0.741,77.5,27.25,10.73,13.18,-0.85,-2.1,-1.42,-1.55,1.1,0.83,-0.71,-0.34,0.34,-0.1,1.67,0.17,2.11,0.9,1.84,1.29,1.22,3.16
2023,36,,32.5,1.12,2413,302,0.46,3.63,27.07,1.118,0.648,0.399,73.8,22.18,11.76,10.64,,-0.98,1.16,-0.11,-1.64,-1.44,-0.33,0.96,0.65,1.44,-0.04,-0.64,0.36,1.52,0.52,1.11,0.43,1.09
2023,34,641,37.9,0.97,2787,406,0.59,2.1,28.81,0.896,0.131,,74.6,19.04,9.62,8.06,1.86,0.37,0.24,0.72,-0.02,-0.3,-1.71,1.67,-0.45,-1.31,,-0.47,-0.72,0.22,-0.83,1.1,0.45,1.67
2023,24,474,33.9,1.05,3008,358,0.54,2.52,26.71,0.923,0.326,0.423,74.1,19.86,10.63,11.15,-0.08,-0.63,0.73,1.21,-0.77,-0.74,-1.33,0.82,-0.31,-0.27,0.08,-0.58,-0.44,0.84,0.78,1.09,0.72,0.99
2023,12,466,33.4,0.92,2052,412,0.65,3.27,25.83,1.134,0.269,0.166,73.5,21.14,8.95,8.03,-0.18,-0.75,-0.07,-0.91,0.07,0.22,-0.65,0.46,0.73,-0.58,-1.2,-0.71,0.01,-0.19,-0.84,1.08,0.65,1.27
2023,28,382.5,35.1,0.64,2061,,0.88,5.64,21.89,0.831,0.089,0.271,71.5,19.71,7.93,6.81,-1.15,-0.33,-1.79,-0.89,,2.23,1.47,-1.15,-0.77,-1.54,-0.68,-1.15,-0.49,-0.81,-1.48,0.85,0.44,-0.18
2023,18,501.5,35.2,0.83,2520,464,0.62,4.41,24.8,0.969,0.056,0.358,74.6,22.24,9.93,10.38,0.24,-0.31,-0.62,0.13,0.88,-0.04,0.37,0.04,-0.09,-1.71,-0.24,-0.47,0.38,0.41,0.38,1.64,0.93,0.86
2023,2,486.5,34.4,0.82,2018,448,0.64,4.86,23.51,0.914,0.458,0.517,74.7,18.71,8.02,7.73,0.06,-0.51,-0.68,-0.98,0.63,0.13,0.77,-0.49,-0.36,0.43,0.55,-0.44,-0.83,-0.75,-1,0.89,0.45,0.64
2023,7,558,30.4,0.81,2108,378,0.65,,,,,,,18.76,10.51,8.12,0.9,-1.5,-0.75,-0.78,-0.46,0.22,,,,,,,-0.81,0.76,-0.8,1.27,0.69,0.13
2023,42,564,35.2,0.91,1804,396,0.61,2.24,29.07,0.735,0.403,0.082,76.7,19.98,9.42,8.46,0.97,-0.31,-0.13,-1.46,-0.18,-0.13,-1.58,1.78,-1.24,0.13,-1.62,0,-0.39,0.1,-0.62,0.83,0.34,0.92
2023,21,582,33.3,1.04,2395,342,0.53,2.71,25.76,1.197,0.752,0.782,,25.73,11.23,14.02,1.17,-0.78,0.67,-0.15,-1.02,-0.83,-1.16,0.43,1.04,1.99,1.88,,1.59,1.2,2.28,1.14,0.81,1.22
2023,9,521,34.6,0.89,2629,420,0.6,4.13,25.93,0.687,0.2,0.405,71.5,21.75,10.01,9.02,0.46,-0.46,-0.25,0.37,0.2,-0.22,0.12,0.5,-1.48,-0.95,-0.01,-1.15,0.22,0.46,-0.33,0.66,0.29,-0.1
2023,31,487.5,41.1,0.77,2255,534,0.79,3.93,24.74,0.989,0.245,0.255,77.9,21.37,8.24,7.55,0.07,1.17,-0.99,-0.46,1.98,1.44,-0.06,0.01,0.01,-0.71,-0.76,0.26,0.08,-0.62,-1.09,1.35,0.99,0.88
2023,38,483,37.6,1.01,2568,366,0.56,2.92,27.33,1.13,0.403,0.335,78.4,18.77,8.46,8.96,0.02,0.29,0.48,0.24,-0.64,-0.57,-0.97,1.07,0.71,0.13,-0.36,0.37,-0.81,-0.49,-0.36,0.74,0.4,0.62
2023,25,458.5,26.5,0.71,2224,442,0.65,4.74,20.57,0.908,0.362,0.363,,,,,-0.26,-2.47,-1.36,-0.53,0.54,0.22,0.67,-1.68,-0.39,-0.08,-0.22,,,,,1.04,0.25,-0.3
2023,14,527,33.1,0.94,2416,442,0.63,2.91,26.38,0.811,0.28,0.204,80.7,17.55,9.17,8.86,0.53,-0.83,0.05,-0.1,0.54,0.04,-0.98,0.68,-0.87,-0.52,-1.01,0.88,-1.23,-0.05,-0.41,0.73,0.02,-0.51
2023,6,636,38.9,1.1,2859,348,0.61,1.85,28.69,0.729,0.207,0.119,80.5,23.51,9,8.96,1.8,0.62,1.04,0.88,-0.92,-0.13,-1.93,1.62,-1.27,-0.91,-1.44,0.84,0.82,-0.16,-0.36,0.86,1.38,1.79
2023,13,448,,,,,,,,,,,,,,,-0.39,,,,,,,,,,,,,,,0.64,0.17,0.39
2023,22,467,28.4,,2061,480,0.73,3.41,27.17,0.838,0.157,0.317,66.7,22.85,9.86,9.18,-0.16,-2,,-0.89,1.13,0.92,-0.53,1,-0.73,-1.17,-0.45,-2.21,0.59,0.37,-0.24,1.03,1.15,1.54
2023,8,489.5,36.2,0.78,1671,448,0.73,5.11,23.48,1.113,0.261,0.393,73,30.51,10.32,10.7,0.1,-0.06,-0.93,-1.75,0.63,0.92,1,-0.5,0.62,-0.62,-0.07,-0.82,3.23,0.65,0.55,1.7,1.03,0.76
2023,17,509,39.1,1.32,3204,322,0.53,4.05,24.8,0.64,0.439,0.717,78.5,21.83,10.27,12.68,0.32,0.67,2.39,1.65,-1.33,-0.83,0.05,0.04,-1.71,0.33,1.55,0.4,0.24,0.62,1.58,0.72,0.81,0.86
2023,23,600,38.5,0.76,2484,500,0.75,4.43,25.33,0.616,0.117,0.275,77,16.11,6.29,7.59,1.38,0.52,-1.05,0.05,1.45,1.09,0.39,0.25,-1.83,-1.39,-0.66,0.06,-1.73,-1.81,-1.07,1.73,1.46,1.12
2023,19,274.5,32.8,0.91,2127,410,0.7,2.95,28.32,0.985,0.435,0.409,68.7,18.26,6.97,10.61,-2.41,-0.9,-0.13,-0.74,0.04,0.66,-0.94,1.47,-0.01,0.3,0.01,-1.77,-0.99,-1.39,0.5,0.86,0.25,0.91
2023,27,521.5,38.6,0.72,2262,530,,2.67,27.73,1.061,0.515,0.398,67.2,19.1,9.62,8.37,0.47,0.54,-1.3,-0.44,1.91,,-1.19,1.23,0.37,0.73,-0.04,-2.1,-0.7,0.22,-0.67,0.08,0.19,0.12
2023,35,478.5,37.6,1.3,2913,296,0.4,3.12,26.77,0.889,0.544,0.477,77.7,23.64,11.51,9,-0.03,0.29,2.27,1,-1.74,-1.96,-0.79,0.84,-0.48,0.88,0.35,0.22,0.87,1.37,-0.34,1,0.52,1.75
2023,40,318,30.5,0.75,1877,432,0.77,3.22,26.65,1.014,0.405,0.395,74.9,21,10.12,9.9,-1.9,-1.48,-1.11,-1.3,0.39,1.27,-0.7,0.79,0.14,0.15,-0.06,-0.4,-0.04,0.53,0.13,1.38,0.41,1.72
2023,16,523.5,35.9,1.13,2914,316,0.44,2.74,26.65,1.18,0.321,0.46,75.7,21.6,8.69,10.42,0.49,-0.13,1.22,1,-1.42,-1.61,-1.13,0.79,0.95,-0.3,0.27,-0.22,0.16,-0.35,0.4,0.96,0.59,0.77
2023,11,,35.4,0.77,2535,508,0.71,5.66,23.33,1.066,0.288,0.143,77.6,22.32,9.82,8.57,,-0.26,-0.99,0.16,1.57,0.74,1.49,-0.56,0.39,-0.48,-1.32,0.2,0.41,0.34,-0.56,0.89,0.64,0.44
2023,37,447,31,1.12,3238,338,0.49,2.74,25.95,0.799,0.117,0.176,71.8,18.57,7.4,7.59,-0.4,-1.35,1.16,1.72,-1.08,-1.18,-1.13,0.51,-0.92,-1.39,-1.15,-1.09,-0.88,-1.13,-1.07,0.67,0.01,0.07
2023,10,398,29.7,1.01,2854,332,0.49,2.53,28.38,1.366,0.716,0.681,76.5,22.41,13.15,10.46,-0.97,-1.68,0.48,0.87,-1.17,-1.18,-1.32,1.5,1.87,1.8,1.37,-0.05,0.44,2.37,0.42,0.71,0.36,-0.23
2023,1,380.5,30.9,1.23,3493,286,0.39,3.82,26.64,0.679,,0.156,,22.9,8.48,7.68,-1.17,-1.38,1.84,2.29,-1.89,-2.05,-0.16,0.79,-1.52,,-1.25,,0.61,-0.47,-1.03,0.97,0.67,1.07
2023,33,441.5,,,,,,3.71,25.11,0.883,0.201,0.218,80.2,23.05,9.28,8.1,-0.46,,,,,,-0.26,0.17,-0.51,-0.94,-0.94,0.77,0.66,0.01,-0.81,0.7,0.74,1.09
2023,4,452,,,,,,,,,,,,,,,-0.34,,,,,,,,,,,,,,,1.18,0.97,0.97
2023,30,396.5,,,,,,,,,,,,,,,-0.98,,,,,,,,,,,,,,,1.42,1.47,1.63
2023,9,535,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,,0.86,0.38,-0.43
2023,34,578,,,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,1.36,0.78,2.12
2023,22,454.5,,,,,,,,,,,,,,,-0.31,,,,,,,,,,,,,,,1.17,1.38,0.88
2023,8,489,,,,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,2.13,1.6,0.44
2023,42,543,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,,1.13,0.54,1.64
2023,31,524,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.47,1.07,1.35
2023,49,467.5,,,,,,,,,,,,,,,-0.16,,,,,,,,,,,,,,,-0.49,-0.4,-0.14
2023,1,401,,,,,,,,,,,,,,,-0.93,,,,,,,,,,,,,,,1.08,0.95,1.18
2023,16,497.5,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,1.21,0.92,1.81
2023,19,307,,,,,,,,,,,,,,,-2.03,,,,,,,,,,,,,,,1.14,0.53,1.21
2023,30,431.5,,,,,,,,,,,,,,,-0.58,,,,,,,,,,,,,,,1.56,1.24,0.94
2023,20,584,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,1.49,1.19,1.19
2023,43,560,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,0.89,0.44,0.35
2023,4,515.5,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,1.15,0.6,0.36
2023,39,456,,,,,,,,,,,,,,,-0.29,,,,,,,,,,,,,,,1.45,1.78,0.94
2023,3,490,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,1.18,0.72,0.33
2023,16,504,,,,,,,,,,,,,,,0.27,,,,,,,,,,,,,,,1.29,0.73,1.69
2023,41,430,,,,,,,,,,,,,,,-0.59,,,,,,,,,,,,,,,1.75,1.46,0.72
2023,40,309,,,,,,,,,,,,,,,-2,,,,,,,,,,,,,,,1.56,0.81,1.88
2023,34,653,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,1.44,0.67,1.71
2023,12,442.5,,,,,,,,,,,,,,,-0.45,,,,,,,,,,,,,,,1.35,0.78,1.36
2023,37,439,,,,,,,,,,,,,,,-0.49,,,,,,,,,,,,,,,0.92,0.05,0.32
2023,10,422,,,,,,,,,,,,,,,-0.69,,,,,,,,,,,,,,,0.98,0.42,0.11
2023,28,418,,,,,,,,,,,,,,,-0.73,,,,,,,,,,,,,,,-0.06,-0.2,-0.74
2023,2,381,,,,,,,,,,,,,,,-1.17,,,,,,,,,,,,,,,0.96,0.52,0.83
2023,35,503.5,,,,,,,,,,,,,,,0.26,,,,,,,,,,,,,,,1.08,0.25,0.79
2023,17,512.5,,,,,,,,,,,,,,,0.37,,,,,,,,,,,,,,,0.99,0.34,-0.07
2023,38,519,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,,1.23,1.11,0.49
2023,9,566.5,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,0.87,0.07,-0.43
2023,25,449.5,,,,,,,,,,,,,,,-0.37,,,,,,,,,,,,,,,1.76,0.44,2.32
2023,26,422.5,,,,,,,,,,,,,,,-0.68,,,,,,,,,,,,,,,-0.15,0.36,0.57
2023,11,497.5,,,,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,0.12,0.43,-0.03
2023,33,455,,,,,,,,,,,,,,,-0.3,,,,,,,,,,,,,,,1.14,1.94,1.43
2023,24,487.5,,,,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,1.36,0.82,1.28
2023,6,632,,,,,,,,,,,,,,,1.76,,,,,,,,,,,,,,,1.13,1.37,1.29
2023,5,534,,,,,,,,,,,,,,,0.62,,,,,,,,,,,,,,,1.19,0.37,1.42
2023,31,495,,,,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,1.27,0.86,0.82
2023,7,538,,,,,,,,,,,,,,,0.66,,,,,,,,,,,,,,,0.03,-0.35,-0.74
2023,13,409,,,,,,,,,,,,,,,-0.84,,,,,,,,,,,,,,,0.7,0.08,0.32
2023,23,655.5,,,,,,,,,,,,,,,2.03,,,,,,,,,,,,,,,0.57,0.53,-0.17
2023,21,597.5,,,,,,,,,,,,,,,1.36,,,,,,,,,,,,,,,1.24,0.34,0.61
2023,29,412.5,,,,,,,,,,,,,,,-0.8,,,,,,,,,,,,,,,0.63,1.19,-0.4
2023,42,553.5,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,0.98,0.16,1.05
2023,8,543,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,,1.2,0.71,0.23
2023,49,446,,,,,,,,,,,,,,,-0.41,,,,,,,,,,,,,,,-0.13,-0.4,-0.14
2023,32,417.5,,,,,,,,,,,,,,,-0.74,,,,,,,,,,,,,,,0.11,-0.22,-0.45
2023,1,404.5,,,,,,,,,,,,,,,-0.89,,,,,,,,,,,,,,,0.24,0.56,0.77
2023,27,570,,,,,,,,,,,,,,,1.03,,,,,,,,,,,,,,,1.31,0.63,0.93
2023,15,604,,,,,,,,,,,,,,,1.43,,,,,,,,,,,,,,,0.9,0.5,0.06
2023,22,486.5,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,1.18,0.91,0.71
2023,14,567,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,0.91,0.31,0.39
2023,30,413.5,40.2,1.06,2659,376,0.57,2.98,24.82,0.856,0.239,0.055,77.9,21.06,7.06,7.28,-0.79,0.94,0.79,0.44,-0.49,-0.48,-0.92,0.05,-0.64,-0.74,-1.76,0.26,-0.02,-1.34,-1.24,0.09,-0.25,-1.03
2023,4,574.5,33.6,0.89,2219,390,0.59,4.42,24.52,1.132,0.512,0.475,76.6,18.05,9.04,8.07,1.09,-0.7,-0.25,-0.54,-0.27,-0.3,0.38,-0.07,0.72,0.71,0.34,-0.02,-1.06,-0.13,-0.82,-0.57,-0.63,-0.87
2023,3,487.5,33.6,0.96,2389,374,0.52,6.74,19.15,1.316,0.488,0.567,71.6,19.14,9.14,9.66,0.07,-0.7,0.18,-0.16,-0.52,-0.91,2.46,-2.26,1.62,0.59,0.8,-1.13,-0.68,-0.07,0.01,-0.28,-0.57,-0.41
2023,43,550.5,27,0.67,1981,492,0.7,,,,,,78.7,17.41,10.72,10.22,0.81,-2.35,-1.61,-1.06,1.32,0.66,,,,,,0.44,-1.28,0.89,0.3,-0.93,-0.69,-0.98
2023,39,443,35.9,0.84,2945,,0.65,4.77,22.82,0.921,0.355,0.582,76.5,22.22,10.21,9.49,-0.44,-0.13,-0.56,1.07,,0.22,0.69,-0.77,-0.32,-0.12,0.88,-0.05,0.38,0.58,-0.08,0.16,-0.58,-1.1
2023,20,558.5,36.4,1.05,2983,398,0.55,5.09,24.46,0.812,0.192,0.014,79.5,18.71,8.49,7.62,0.9,-0.01,0.73,1.16,-0.15,-0.65,0.98,-0.1,-0.86,-0.99,-1.96,0.62,-0.83,-0.47,-1.06,0.12,-0.07,0.74
2023,9,558,36.2,0.89,2556,416,0.63,3.72,25.01,0.809,0.296,0.502,69.4,20.46,9.44,8.81,0.9,-0.06,-0.25,0.21,0.14,0.04,-0.25,0.12,-0.88,-0.43,0.48,-1.62,-0.23,0.11,-0.44,-0.54,-0.73,-1.6
2023,38,,35.7,0.96,2535,358,0.55,5.33,20.84,1.103,0.322,0.27,78.4,16.52,8.19,7.3,,-0.18,0.18,0.16,-0.77,-0.65,1.2,-1.57,0.57,-0.3,-0.68,0.37,-1.59,-0.65,-1.23,-0.33,-0.23,-1.2
2023,26,435.5,44,0.78,2199,518,0.8,,,,,,,,,,-0.53,1.89,-0.93,-0.58,1.73,1.53,,,,,,,,,,-0.58,-0.24,-0.26
2023,23,635,40.2,0.82,2586,456,0.72,4.8,22.6,0.752,0.149,0.426,80.1,18.73,6.58,8.08,1.79,0.94,-0.68,0.28,0.76,0.83,0.72,-0.86,-1.16,-1.22,0.1,0.75,-0.82,-1.63,-0.82,-1.39,-1.31,-1.63
2023,25,351.5,28.7,0.71,2378,464,0.68,,,,,,75.8,22.21,9.77,10.27,-1.51,-1.93,-1.36,-0.18,0.88,0.48,,,,,,-0.2,0.37,0.31,0.32,0.57,-0.37,-0.45
2023,29,461.5,,,,,,,,,,,,,,,-0.23,,,,,,,,,,,,,,,-1.29,-0.22,-0.83
2023,7,565,29.9,0.78,2069,418,0.64,,,,,,75,22.6,8.31,8.94,0.98,-1.63,-0.93,-0.87,0.17,0.13,,,,,,-0.38,0.51,-0.58,-0.37,-0.08,-0.18,-0.69
2023,40,217,32.7,0.69,1937,528,0.77,,,,,,77.4,24.59,10.27,10.97,-3.07,-0.93,-1.48,-1.16,1.88,1.27,,,,,,0.15,1.19,0.62,0.69,0.22,-0.45,-0.41
2023,17,534,40.1,1,2471,400,0.58,3.28,24.8,0.964,0.489,0.679,79.5,22.13,11.08,12.03,0.62,0.92,0.42,0.02,-0.11,-0.39,-0.65,0.04,-0.11,0.59,1.36,0.62,0.35,1.11,1.24,-0.14,-0.37,-0.85
2023,41,435,,,,,,,,,,,74.5,26.57,12.34,12.25,-0.54,,,,,,,,,,,-0.49,1.87,1.88,1.36,0.34,0.17,0.12
2023,14,574.5,38.2,0.91,2415,446,0.62,3.04,25.11,0.744,0.151,0.343,79.2,17.56,10.44,8.61,1.09,0.44,-0.13,-0.1,0.6,-0.04,-0.86,0.17,-1.2,-1.21,-0.32,0.55,-1.23,0.72,-0.54,-0.51,-0.6,-0.85
2023,12,458.5,34.8,0.86,2015,442,,4.41,23.63,1.039,0.217,0.079,75,20.2,9.28,7.48,-0.26,-0.41,-0.44,-0.99,0.54,,0.37,-0.44,0.26,-0.85,-1.64,-0.38,-0.32,0.01,-1.13,0.12,-0.39,-0.9
2023,15,621,38.2,0.63,2536,556,0.99,6.65,18.88,1.332,0.616,0.805,83,18.02,7.37,9.66,1.63,0.44,-1.85,0.17,2.32,3.19,2.38,-2.37,1.7,1.27,1.99,1.39,-1.07,-1.15,0.01,0.11,-0.2,-1.16
2023,31,502,41.3,0.91,2284,428,0.69,2.9,24.9,0.902,0.395,0.328,75.5,19.41,8.24,6.5,0.24,1.22,-0.13,-0.39,0.32,0.57,-0.99,0.08,-0.42,0.09,-0.39,-0.27,-0.59,-0.62,-1.64,-0.28,-0.42,-1.44
2023,21,578,36.7,0.98,2313,362,0.58,2.94,25.33,1.179,0.654,0.79,,22.72,10.91,15.23,1.13,0.07,0.3,-0.33,-0.71,-0.39,-0.95,0.25,0.95,1.47,1.92,,0.55,1.01,2.91,-0.04,-0.27,-0.55
2023,33,391.5,33.7,0.95,1975,380,0.56,2.78,24.87,0.762,0.308,0.324,81.8,21.71,11.67,8.32,-1.04,-0.68,0.11,-1.08,-0.43,-0.57,-1.1,0.07,-1.11,-0.37,-0.41,1.13,0.2,1.47,-0.69,0.34,0.07,0.53
